zip_code,latitude,longitude,city,state_name,population,density,counties
66085,38.80069,-94.64729,Stilwell,Kansas,10906,174.1,Johnson
66086,39.11578,-95.08043,Tonganoxie,Kansas,10774,43.7,Leavenworth|Jefferson
66087,39.80641,-95.1378,Troy,Kansas,1944,6.3,Doniphan
66088,39.3416,-95.4563,Valley Falls,Kansas,2655,8.5,Jefferson|Atchison
66090,39.78391,-94.97041,Wathena,Kansas,2506,11.8,Doniphan
66091,38.16952,-95.32701,Welda,Kansas,386,2.5,Anderson
66092,38.69305,-95.10548,Wellsville,Kansas,4298,18.8,Franklin|Miami|Douglas
66093,38.21003,-95.49771,Westphalia,Kansas,689,2.4,Anderson|Coffey
66094,39.95912,-95.34298,White Cloud,Kansas,411,3.3,Brown|Doniphan
66095,38.44631,-95.43015,Williamsburg,Kansas,1105,6,Franklin|Anderson
66097,39.32966,-95.23992,Winchester,Kansas,1016,7.9,Jefferson|Leavenworth
66101,39.11871,-94.62592,Kansas City,Kansas,12355,1474.1,Wyandotte
66102,39.11246,-94.68842,Kansas City,Kansas,30237,1016.6,Wyandotte
66103,39.06045,-94.62707,Kansas City,Kansas,13035,1078.5,Wyandotte
66104,39.15043,-94.68861,Kansas City,Kansas,27663,661,Wyandotte
66105,39.08593,-94.63646,Kansas City,Kansas,2227,286.3,Wyandotte
66106,39.06631,-94.70384,Kansas City,Kansas,22729,463.3,Wyandotte
66109,39.16367,-94.8283,Kansas City,Kansas,27934,235.2,Wyandotte|Leavenworth
66111,39.08529,-94.79621,Kansas City,Kansas,10536,175.5,Wyandotte
66112,39.11494,-94.7701,Kansas City,Kansas,13421,943.6,Wyandotte
66115,39.14402,-94.61104,Kansas City,Kansas,0,0,Wyandotte
66118,39.09946,-94.61348,Kansas City,Kansas,0,0,Wyandotte
66160,39.05576,-94.60963,Kansas City,Kansas,39,369.5,Wyandotte
66202,39.02392,-94.66909,Mission,Kansas,17043,1250.4,Johnson
66203,39.0216,-94.70558,Shawnee,Kansas,19087,1176.5,Johnson
66204,38.99282,-94.67741,Overland Park,Kansas,18931,1476.2,Johnson
66205,39.03122,-94.6307,Mission,Kansas,13830,1430.5,Johnson
66206,38.95851,-94.61923,Leawood,Kansas,12038,1151.6,Johnson
66207,38.95625,-94.64439,Overland Park,Kansas,15486,1308,Johnson
66208,38.99936,-94.62998,Prairie Village,Kansas,21609,1283.5,Johnson
66209,38.89874,-94.63778,Leawood,Kansas,19452,1164,Johnson
66210,38.92372,-94.70483,Overland Park,Kansas,19881,1268.3,Johnson
66211,38.92422,-94.6363,Leawood,Kansas,5749,516.4,Johnson
66212,38.9563,-94.68154,Overland Park,Kansas,32806,1666.7,Johnson
66213,38.89885,-94.70517,Overland Park,Kansas,30270,1495.3,Johnson
66214,38.96356,-94.71397,Overland Park,Kansas,12513,1253.6,Johnson
66215,38.95649,-94.74304,Lenexa,Kansas,26001,1235.3,Johnson
66216,39.01405,-94.74136,Shawnee,Kansas,25051,1225.1,Johnson|Wyandotte
66217,39.01148,-94.77741,Shawnee,Kansas,5427,278.2,Johnson
66218,39.01239,-94.81647,Shawnee,Kansas,7745,285.3,Johnson
66219,38.95124,-94.77807,Lenexa,Kansas,13843,645.5,Johnson
66220,38.96187,-94.8218,Lenexa,Kansas,8135,492.4,Johnson
66221,38.84786,-94.71437,Overland Park,Kansas,24434,777.3,Johnson
66223,38.86176,-94.66831,Overland Park,Kansas,25217,1559.2,Johnson
66224,38.86213,-94.62866,Overland Park,Kansas,12301,712.5,Johnson
66226,39.03039,-94.8603,Shawnee,Kansas,16165,541.5,Johnson
66227,38.97248,-94.87446,Lenexa,Kansas,8756,253.7,Johnson
66251,38.91712,-94.65891,Overland Park,Kansas,5,9.7,Johnson
66401,38.96894,-96.30539,Alma,Kansas,1797,2.9,Wabaunsee
66402,38.91782,-95.84926,Auburn,Kansas,3080,26.6,Shawnee|Osage
66403,39.89424,-96.27166,Axtell,Kansas,868,3.8,Marshall|Nemaha
66404,39.86786,-96.17804,Baileyville,Kansas,404,2.5,Nemaha|Marshall
66406,39.8927,-96.42014,Beattie,Kansas,432,2.8,Marshall
66407,39.22517,-96.19218,Belvue,Kansas,319,2.2,Pottawatomie|Wabaunsee
66408,39.95306,-95.97607,Bern,Kansas,447,3.1,Nemaha
66409,38.92508,-95.55589,Berryton,Kansas,3355,18.6,Shawnee|Douglas|Osage
66411,39.64083,-96.63948,Blue Rapids,Kansas,1385,4.6,Marshall|Riley
66412,39.90837,-96.77794,Bremen,Kansas,467,3.5,Marshall|Washington
66413,38.77375,-95.88305,Burlingame,Kansas,1711,6.5,Osage|Lyon|Wabaunsee
66414,38.82631,-95.68563,Carbondale,Kansas,2513,15.6,Osage
66415,39.69193,-96.14381,Centralia,Kansas,695,2.9,Nemaha
66416,39.52944,-95.86353,Circleville,Kansas,530,5.9,Jackson|Nemaha
66417,39.65524,-96.03824,Corning,Kansas,410,3.8,Nemaha
66418,39.28861,-95.93528,Delia,Kansas,420,2.2,Jackson
66419,39.35643,-95.59908,Denison,Kansas,359,6.9,Jackson|Jefferson
66422,39.33317,-96.08496,Emmett,Kansas,1185,8.2,Pottawatomie|Jackson
66423,38.8492,-96.12934,Eskridge,Kansas,1069,2.7,Wabaunsee
66424,39.67789,-95.40072,Everest,Kansas,481,3.5,Brown|Atchison
66425,39.81099,-95.72225,Fairview,Kansas,456,4,Brown
66427,39.66261,-96.449,Frankfort,Kansas,1239,2.3,Marshall|Pottawatomie
66428,39.67687,-95.92504,Goff,Kansas,278,1.3,Nemaha
66429,39.0989,-95.53725,Grantville,Kansas,432,13,Jefferson
66431,38.80851,-96.00241,Harveyville,Kansas,689,4.4,Wabaunsee|Shawnee
66432,39.48768,-96.07348,Havensville,Kansas,486,2.7,Pottawatomie|Jackson|Nemaha
66434,39.86731,-95.54679,Hiawatha,Kansas,4570,8,Brown
66436,39.4655,-95.70278,Holton,Kansas,5901,12.4,Jackson|Atchison|Jefferson
66438,39.83335,-96.50165,Home,Kansas,85,0.9,Marshall
66439,39.65518,-95.54327,Horton,Kansas,2607,11.5,Brown|Atchison|Jackson
66440,39.26326,-95.68168,Hoyt,Kansas,1705,13.8,Jackson
66441,38.98199,-96.80289,Junction City,Kansas,25582,42.6,Geary|Dickinson|Riley
66442,39.09302,-96.78963,Fort Riley,Kansas,16709,189.9,Riley|Geary
66449,39.38833,-96.86007,Leonardville,Kansas,1083,6.3,Riley
66451,38.60841,-95.67236,Lyndon,Kansas,1834,9.1,Osage
66501,39.05279,-96.23688,McFarland,Kansas,363,402.5,Wabaunsee
66502,39.14146,-96.52906,Manhattan,Kansas,44813,78,Riley|Pottawatomie|Geary|Wabaunsee
66503,39.26287,-96.68663,Manhattan,Kansas,16393,76.1,Riley|Pottawatomie
66506,39.19596,-96.58148,Manhattan,Kansas,3179,1734.7,Riley
66507,39.04712,-96.03942,Maple Hill,Kansas,896,3.8,Wabaunsee
66508,39.85803,-96.64287,Marysville,Kansas,4034,8.8,Marshall
66509,39.33239,-95.78097,Mayetta,Kansas,2462,7.5,Jackson
66510,38.49297,-95.6104,Melvern,Kansas,683,4.4,Osage
66512,39.20255,-95.54701,Meriden,Kansas,3061,17.7,Jefferson|Jackson|Shawnee
66514,39.12635,-96.87826,Milford,Kansas,1934,44.5,Geary
66515,39.94181,-95.70681,Morrill,Kansas,413,4.6,Brown
66516,39.62193,-95.7195,Netawaka,Kansas,323,2.6,Jackson|Brown
66517,39.11253,-96.70465,Ogden,Kansas,1529,322.4,Riley
66518,39.97008,-96.55533,Oketo,Kansas,207,2,Marshall
66520,39.40963,-96.61617,Olsburg,Kansas,537,2,Pottawatomie|Riley
66521,39.47668,-96.22128,Onaga,Kansas,1417,3.1,Pottawatomie|Nemaha
66522,39.86609,-95.93826,Oneida,Kansas,280,836.5,Nemaha
66523,38.60993,-95.83791,Osage City,Kansas,3796,9.6,Osage|Lyon
66524,38.78948,-95.50695,Overbrook,Kansas,2412,7.2,Osage|Douglas|Shawnee|Franklin
66526,39.06349,-96.15567,Paxico,Kansas,963,5.3,Wabaunsee
66527,39.74499,-95.67744,Powhattan,Kansas,180,1.8,Brown
66528,38.59711,-95.5344,Quenemo,Kansas,785,4.5,Osage|Franklin
66531,39.31146,-96.83416,Riley,Kansas,1425,15.6,Riley
66532,39.82656,-95.37597,Robinson,Kansas,638,2.9,Brown|Doniphan
66533,39.16097,-95.95045,Rossville,Kansas,1756,12.7,Shawnee|Jackson
66534,39.87782,-95.83635,Sabetha,Kansas,3711,9.8,Nemaha|Brown
66535,39.26169,-96.43896,Saint George,Kansas,3543,32.8,Pottawatomie
66536,39.2247,-96.07396,Saint Marys,Kansas,4098,24.2,Pottawatomie|Shawnee|Jackson|Wabaunsee
66537,38.75118,-95.72255,Scranton,Kansas,1222,8.9,Osage
66538,39.84942,-96.04591,Seneca,Kansas,3419,9.6,Nemaha
66539,39.14937,-95.84707,Silver Lake,Kansas,2555,23.8,Shawnee|Jackson
66540,39.48484,-95.97332,Soldier,Kansas,616,2.7,Jackson|Nemaha|Pottawatomie
66541,39.97891,-96.34781,Summerfield,Kansas,257,2,Marshall|Pawnee
66542,39.01273,-95.54442,Tecumseh,Kansas,2972,35.3,Shawnee
66543,38.64175,-95.60029,Vassar,Kansas,1044,45.5,Osage
66544,39.68807,-96.27783,Vermillion,Kansas,304,1.3,Marshall|Nemaha
66546,38.8941,-95.72589,Wakarusa,Kansas,1113,11.2,Shawnee|Osage
66547,39.23469,-96.30384,Wamego,Kansas,8379,24.3,Pottawatomie|Wabaunsee
66548,39.67551,-96.76146,Waterville,Kansas,893,4.3,Marshall|Washington|Riley
66549,39.42978,-96.43045,Westmoreland,Kansas,1427,3,Pottawatomie
66550,39.65537,-95.82113,Wetmore,Kansas,640,3.7,Nemaha|Jackson|Brown
66552,39.58736,-95.621,Whiting,Kansas,531,4.4,Jackson
66554,39.48899,-96.78445,Randolph,Kansas,650,2.5,Riley
66603,39.05742,-95.67539,Topeka,Kansas,1338,577.7,Shawnee
66604,39.03875,-95.72623,Topeka,Kansas,22933,1310,Shawnee
66605,39.01167,-95.63283,Topeka,Kansas,21779,840.7,Shawnee
66606,39.06191,-95.72296,Topeka,Kansas,9656,647,Shawnee
66607,39.0422,-95.63502,Topeka,Kansas,9414,520.4,Shawnee
66608,39.07984,-95.66708,Topeka,Kansas,4964,440.8,Shawnee
66609,38.98193,-95.66974,Topeka,Kansas,6878,211.7,Shawnee
66610,38.97277,-95.84718,Topeka,Kansas,10835,94.9,Shawnee|Wabaunsee
66611,39.01526,-95.69601,Topeka,Kansas,10441,1219.4,Shawnee
66612,39.04026,-95.68037,Topeka,Kansas,1673,606.6,Shawnee
66614,39.01362,-95.84115,Topeka,Kansas,33080,530.8,Shawnee|Wabaunsee
66615,39.05214,-95.89491,Topeka,Kansas,3201,27.5,Shawnee|Wabaunsee
66616,39.06845,-95.62388,Topeka,Kansas,5463,344.9,Shawnee
66617,39.13876,-95.625,Topeka,Kansas,8876,79.1,Shawnee|Jefferson|Jackson
66618,39.14188,-95.74997,Topeka,Kansas,9828,52.1,Shawnee
66619,38.94661,-95.68993,Topeka,Kansas,3081,140.4,Shawnee
66621,39.03313,-95.70237,Topeka,Kansas,656,1255,Shawnee
66622,39.02631,-95.72231,Topeka,Kansas,98,309.1,Shawnee
66701,37.82862,-94.75999,Fort Scott,Kansas,11206,15.1,Bourbon|Crawford
66710,37.55301,-95.63104,Altoona,Kansas,734,4.6,Wilson
66711,37.63974,-94.691,Arcadia,Kansas,610,4.5,Crawford|Bourbon
66712,37.5636,-94.71657,Arma,Kansas,1661,28.8,Crawford
66713,37.03323,-94.78637,Baxter Springs,Kansas,5649,37,Cherokee
66714,37.63369,-95.70484,Benedict,Kansas,134,1.6,Wilson
66716,37.93923,-95.04001,Bronson,Kansas,875,4.1,Bourbon|Allen
66717,37.69671,-95.68672,Buffalo,Kansas,613,5.4,Wilson|Woodson
66720,37.64631,-95.459,Chanute,Kansas,10835,21.1,Neosho|Wilson|Allen|Woodson
66724,37.34891,-94.86333,Cherokee,Kansas,1060,11.7,Crawford|Cherokee
66725,37.15906,-94.88892,Columbus,Kansas,5344,9,Cherokee
66732,37.80097,-95.1947,Elsmore,Kansas,293,2.7,Allen
66733,37.59014,-95.25282,Erie,Kansas,2285,6.4,Neosho
66734,37.61534,-94.82172,Farlington,Kansas,250,3,Crawford
66735,37.52091,-94.71313,Franklin,Kansas,788,66.2,Crawford
66736,37.55335,-95.86381,Fredonia,Kansas,3541,5,Wilson|Elk|Woodson|Greenwood|Montgomery
66738,38.01473,-94.7162,Fulton,Kansas,219,2,Bourbon|Linn
66739,37.12084,-94.66595,Galena,Kansas,5068,27.9,Cherokee
66740,37.4621,-95.36641,Galesburg,Kansas,192,2,Neosho
66741,37.71745,-94.66467,Garland,Kansas,189,3.3,Bourbon
66742,37.92023,-95.34755,Gas,Kansas,29,119.4,Allen
66743,37.50551,-94.88786,Girard,Kansas,4067,10.9,Crawford
66746,37.6708,-94.95317,Hepler,Kansas,158,1.1,Crawford|Bourbon
66748,37.79882,-95.43577,Humboldt,Kansas,2883,9.7,Allen|Woodson|Neosho
66749,37.93597,-95.41069,Iola,Kansas,7290,25.8,Allen
66751,37.93421,-95.28466,La Harpe,Kansas,653,5.2,Allen
66753,37.36529,-95.01444,McCune,Kansas,1284,3.6,Crawford|Cherokee|Labette|Neosho
66754,38.00377,-94.88848,Mapleton,Kansas,411,3.4,Bourbon|Linn
66755,37.91211,-95.16727,Moran,Kansas,864,2.6,Allen|Bourbon
66756,37.53928,-94.64869,Mulberry,Kansas,1037,19.3,Crawford
66757,37.41602,-95.69874,Neodesha,Kansas,3214,10.9,Wilson|Montgomery
66758,38.01862,-95.59602,Neosho Falls,Kansas,249,1.8,Woodson|Coffey|Anderson|Allen
66760,37.34487,-94.6245,Opolis,Kansas,11,6.2,Crawford|Cherokee
66761,37.91469,-95.56694,Piqua,Kansas,278,2.5,Woodson
66762,37.39443,-94.71092,Pittsburg,Kansas,25006,72.1,Crawford|Cherokee
66763,37.46063,-94.6965,Frontenac,Kansas,3384,208.5,Crawford
66767,38.07741,-94.71159,Prescott,Kansas,305,2.6,Linn
66769,37.85317,-94.89379,Redfield,Kansas,666,5.2,Bourbon
66770,37.08014,-94.71601,Riverton,Kansas,960,52.4,Cherokee
66771,37.49211,-95.14883,Saint Paul,Kansas,1004,6.3,Neosho
66772,37.74559,-95.18813,Savonburg,Kansas,234,1.8,Allen|Bourbon|Neosho
66773,37.26599,-94.81262,Scammon,Kansas,514,5.9,Cherokee
66775,37.69957,-95.14855,Stark,Kansas,199,3.7,Neosho
66776,37.46848,-95.48893,Thayer,Kansas,1542,5.3,Neosho|Wilson|Labette|Montgomery
66777,37.79087,-95.9684,Toronto,Kansas,499,1.5,Greenwood|Woodson|Wilson
66778,37.00048,-94.839,Treece,Kansas,0,0,Cherokee
66779,37.83751,-94.97867,Uniontown,Kansas,843,4.4,Bourbon
66780,37.60895,-95.05881,Walnut,Kansas,503,1.9,Crawford|Neosho|Bourbon
66781,37.29114,-94.72806,Weir,Kansas,1062,9,Cherokee|Crawford
66782,37.28493,-94.92609,West Mineral,Kansas,179,227,Cherokee
66783,37.87682,-95.73322,Yates Center,Kansas,2178,3,Woodson
66801,38.41105,-96.2221,Emporia,Kansas,27416,35.2,Lyon|Chase
66830,38.59733,-96.08755,Admire,Kansas,272,3.7,Lyon
66833,38.67694,-96.18374,Allen,Kansas,642,1.8,Lyon
66834,38.86528,-96.44822,Alta Vista,Kansas,983,2.3,Wabaunsee|Geary|Morris
66835,38.53458,-96.26266,Americus,Kansas,1268,8.4,Lyon|Morris
66838,38.56207,-96.79665,Burdick,Kansas,109,0.7,Morris|Marion|Chase
66839,38.21655,-95.75371,Burlington,Kansas,3833,10.3,Coffey
66840,38.07283,-96.8719,Burns,Kansas,534,1.2,Butler|Marion|Chase
66842,38.0236,-96.65836,Cassoday,Kansas,485,1.6,Butler
66843,38.22846,-96.74329,Cedar Point,Kansas,152,0.4,Chase|Marion
66845,38.29546,-96.50762,Cottonwood Falls,Kansas,1079,2.7,Chase
66846,38.64383,-96.47187,Council Grove,Kansas,3298,4.3,Morris|Lyon|Chase|Wabaunsee
66849,38.87427,-96.59789,Dwight,Kansas,506,3,Morris|Geary
66850,38.40648,-96.71764,Elmdale,Kansas,230,0.7,Chase
66851,38.22463,-96.92084,Florence,Kansas,617,3.6,Marion
66852,38.0716,-95.89874,Gridley,Kansas,586,1.5,Coffey|Woodson|Greenwood
66853,38.00653,-96.24232,Hamilton,Kansas,325,0.8,Greenwood
66854,38.25872,-95.98735,Hartford,Kansas,800,3.2,Lyon|Coffey
66856,38.39853,-95.81838,Lebo,Kansas,1779,4.9,Coffey|Osage
66857,38.10202,-95.63526,Le Roy,Kansas,937,4.4,Coffey
66858,38.47462,-96.9207,Lincolnville,Kansas,362,1.8,Marion|Chase
66859,38.55653,-96.96315,Lost Springs,Kansas,240,2.2,Marion|Morris
66860,38.12775,-96.1652,Madison,Kansas,1306,2.7,Greenwood|Lyon
66861,38.36415,-97.00617,Marion,Kansas,2805,5.3,Marion
66862,38.15532,-96.55403,Matfield Green,Kansas,92,0.4,Chase
66863,37.83368,-96.07633,Neal,Kansas,34,29.5,Greenwood
66864,38.36132,-95.98207,Neosho Rapids,Kansas,478,4.9,Lyon|Coffey
66865,38.2181,-96.27993,Olpe,Kansas,1046,2.7,Lyon|Chase
66866,38.17438,-97.10385,Peabody,Kansas,1838,5.2,Marion|Harvey
66868,38.54284,-95.98387,Reading,Kansas,678,2.1,Lyon|Osage|Coffey
66869,38.4548,-96.54444,Strong City,Kansas,606,2.2,Chase
66870,37.93809,-95.99316,Virgil,Kansas,132,0.5,Greenwood|Woodson
66871,38.35941,-95.61815,Waverly,Kansas,1278,3.7,Coffey|Osage
66872,38.79878,-96.76147,White City,Kansas,904,2.5,Morris|Geary
66873,38.61747,-96.66774,Wilsey,Kansas,228,1.1,Morris
66901,39.55618,-97.64317,Concordia,Kansas,6226,9.5,Cloud|Republic
66930,39.71137,-97.48553,Agenda,Kansas,115,0.7,Republic
66932,39.77925,-98.93227,Athol,Kansas,74,0.4,Smith
66933,39.67124,-96.86706,Barnes,Kansas,296,1.3,Washington|Riley
66935,39.82694,-97.63538,Belleville,Kansas,2461,7.7,Republic
66936,39.9213,-98.30091,Burr Oak,Kansas,296,0.8,Jewell
66937,39.58959,-97.26493,Clifton,Kansas,928,2.6,Washington|Clay
66938,39.58018,-97.41081,Clyde,Kansas,1388,4.3,Cloud|Washington|Republic|Clay
66939,39.85179,-97.89754,Courtland,Kansas,405,1.5,Republic|Jewell
66940,39.80343,-97.45381,Cuba,Kansas,376,2.1,Republic
66941,39.83135,-98.44777,Esbon,Kansas,83,0.3,Jewell
66942,39.79278,-98.00448,Formoso,Kansas,330,1.3,Jewell|Republic
66943,39.67209,-96.97313,Greenleaf,Kansas,590,2.5,Washington
66944,39.84007,-97.29354,Haddam,Kansas,321,1.3,Washington
66945,39.88601,-96.87761,Hanover,Kansas,1048,4,Washington|Marshall
66946,39.96684,-97.00192,Hollenberg,Kansas,120,0.9,Washington
66948,39.59743,-97.85141,Jamestown,Kansas,582,1.8,Cloud|Republic|Jewell
66949,39.646,-98.19755,Jewell,Kansas,609,2,Jewell
66951,39.86239,-99.03072,Kensington,Kansas,820,1.7,Smith|Phillips
66952,39.84269,-98.60214,Lebanon,Kansas,368,0.6,Smith|Jewell
66953,39.67877,-97.11934,Linn,Kansas,634,3.5,Washington
66955,39.97984,-97.31715,Mahaska,Kansas,49,0.4,Washington|Thayer
66956,39.79625,-98.21581,Mankato,Kansas,1066,2.1,Jewell
66958,39.88657,-97.1787,Morrowville,Kansas,272,1.4,Washington
66959,39.92276,-97.53551,Munden,Kansas,178,1.3,Republic
66960,39.93042,-97.42134,Narka,Kansas,95,0.6,Republic|Washington
66961,39.69337,-97.77559,Norway,Kansas,9,2.1,Republic
66962,39.59928,-97.12547,Palmer,Kansas,218,1.5,Washington|Clay
66963,39.64133,-98.01064,Randall,Kansas,268,1.3,Jewell
66964,39.93465,-97.80004,Republic,Kansas,143,1.1,Republic
66966,39.7793,-97.76206,Scandia,Kansas,584,2.4,Republic
66967,39.82571,-98.79366,Smith Center,Kansas,2017,3.3,Smith
66968,39.8294,-97.06524,Washington,Kansas,1309,3.8,Washington
66970,39.94533,-98.02336,Webber,Kansas,74,0.8,Jewell
67001,37.76069,-97.62953,Andale,Kansas,2388,39.9,Sedgwick
67002,37.69575,-97.10725,Andover,Kansas,16508,170.1,Butler
67003,37.1109,-98.06319,Anthony,Kansas,2530,4,Harper
67004,37.28317,-97.76401,Argonia,Kansas,800,2.9,Sumner|Harper
67005,37.06722,-96.99645,Arkansas City,Kansas,15552,41.2,Cowley
67008,37.47796,-96.76983,Atlanta,Kansas,543,1.9,Cowley|Butler
67009,37.22153,-98.26369,Attica,Kansas,886,2.5,Harper
67010,37.66099,-96.97388,Augusta,Kansas,13884,51.6,Butler
67012,37.66175,-96.54701,Beaumont,Kansas,40,0.9,Butler
67013,37.37904,-97.27378,Belle Plaine,Kansas,3099,15.7,Sumner
67016,37.88882,-97.51812,Bentley,Kansas,452,289.8,Sedgwick
67017,37.82778,-97.11165,Benton,Kansas,2113,12.8,Butler|Sedgwick
67018,37.07108,-97.85872,Bluff City,Kansas,79,0.5,Harper|Sumner
67019,37.31225,-96.78174,Burden,Kansas,919,3.4,Cowley
67020,38.00881,-97.66903,Burrton,Kansas,1347,4.1,Harvey|Reno|Sedgwick
67021,37.77615,-98.91045,Byers,Kansas,23,0.2,Pratt
67022,37.07352,-97.63347,Caldwell,Kansas,1562,3.3,Sumner
67023,37.33467,-96.61288,Cambridge,Kansas,131,0.4,Cowley
67024,37.11397,-96.49164,Cedar Vale,Kansas,930,1.6,Chautauqua|Cowley
67025,37.64146,-97.78789,Cheney,Kansas,3890,13.3,Sedgwick|Kingman|Reno
67026,37.51047,-97.49239,Clearwater,Kansas,5069,20.3,Sedgwick|Sumner
67028,37.47226,-98.96561,Coats,Kansas,235,0.5,Kiowa|Pratt|Barber
67029,37.16925,-99.28026,Coldwater,Kansas,975,0.9,Comanche|Kiowa
67030,37.78548,-97.54661,Colwich,Kansas,2802,26.6,Sedgwick
67031,37.40444,-97.63848,Conway Springs,Kansas,2503,8.3,Sumner|Sedgwick
67035,37.64845,-98.39338,Cunningham,Kansas,827,1.4,Kingman|Pratt|Reno
67036,37.28987,-97.88262,Danville,Kansas,115,1.1,Harper
67037,37.56646,-97.22095,Derby,Kansas,29459,212.2,Sedgwick
67038,37.11702,-96.70905,Dexter,Kansas,720,2,Cowley
67039,37.52163,-96.97322,Douglass,Kansas,2906,10.4,Butler|Cowley
67041,38.05404,-97.12755,Elbing,Kansas,271,737.8,Butler
67042,37.84868,-96.79809,El Dorado,Kansas,17257,25.8,Butler
67045,37.85131,-96.33863,Eureka,Kansas,3052,2.6,Greenwood|Butler
67047,37.63921,-96.05327,Fall River,Kansas,668,1.8,Greenwood|Elk|Wilson
67049,37.17059,-97.84646,Freeport,Kansas,70,0.7,Harper|Sumner
67050,37.675,-97.6769,Garden Plain,Kansas,2101,17.3,Sedgwick|Reno
67051,37.08932,-97.19399,Geuda Springs,Kansas,412,2.1,Sumner|Cowley
67052,37.65812,-97.57357,Goddard,Kansas,8755,65.2,Sedgwick
67053,38.24728,-97.34545,Goessel,Kansas,545,555.9,Marion
67054,37.57658,-99.31884,Greensburg,Kansas,1191,2.1,Kiowa|Edwards
67055,37.78325,-97.2037,Greenwich,Kansas,88,267.2,Sedgwick
67056,38.01936,-97.52345,Halstead,Kansas,3059,13.9,Harvey
67057,37.05954,-98.77864,Hardtner,Kansas,277,0.7,Barber
67058,37.32006,-98.06493,Harper,Kansas,1745,3.3,Harper|Kingman
67059,37.65102,-99.10046,Haviland,Kansas,940,1.4,Kiowa|Edwards|Pratt
67060,37.54601,-97.35952,Haysville,Kansas,14091,194,Sedgwick
67061,37.08593,-98.37673,Hazelton,Kansas,210,0.7,Barber|Harper
67062,38.1431,-97.43296,Hesston,Kansas,4007,49.2,Harvey|McPherson|Marion
67063,38.34244,-97.23019,Hillsboro,Kansas,3603,10.4,Marion
67065,37.48295,-98.52989,Isabel,Kansas,201,1,Pratt|Barber|Kingman
67066,37.77374,-98.75798,Iuka,Kansas,328,2.6,Pratt
67067,37.7951,-97.27044,Kechi,Kansas,2368,195.9,Sedgwick
67068,37.61991,-98.11473,Kingman,Kansas,4033,5.5,Kingman|Reno
67070,37.0696,-98.53204,Kiowa,Kansas,910,3.4,Barber
67071,37.21423,-98.88522,Lake City,Kansas,197,0.5,Barber
67072,37.5445,-96.61632,Latham,Kansas,320,1.1,Butler|Cowley
67073,38.39167,-97.32624,Lehigh,Kansas,323,4.1,Marion
67074,37.67038,-96.72945,Leon,Kansas,1154,2.6,Butler
67101,37.78489,-97.46356,Maize,Kansas,6153,156.5,Sedgwick
67102,37.03857,-96.78839,Maple City,Kansas,171,1.6,Cowley
67103,37.26439,-97.55977,Mayfield,Kansas,232,1.6,Sumner
67104,37.27286,-98.65223,Medicine Lodge,Kansas,1926,2.3,Barber
67105,37.22001,-97.67825,Milan,Kansas,168,1.1,Sumner
67106,37.46335,-97.75804,Milton,Kansas,295,2.3,Sumner|Sedgwick|Kingman
67107,38.19496,-97.53911,Moundridge,Kansas,2696,9,McPherson|Harvey
67108,37.81428,-97.68621,Mount Hope,Kansas,1527,8.3,Sedgwick|Reno
67109,37.56448,-99.47914,Mullinville,Kansas,373,0.8,Kiowa
67110,37.47022,-97.22425,Mulvane,Kansas,8423,59.9,Sumner|Sedgwick|Cowley
67111,37.6151,-97.93453,Murdock,Kansas,214,1.3,Kingman
67112,37.44915,-98.41941,Nashville,Kansas,240,1.3,Kingman|Barber
67114,38.07034,-97.28359,Newton,Kansas,21113,34.4,Harvey|Marion|Butler|McPherson
67117,38.07416,-97.34544,North Newton,Kansas,2107,605.8,Harvey
67118,37.47829,-97.8605,Norwich,Kansas,695,3.1,Kingman|Sedgwick|Harper|Sumner
67119,37.24202,-97.18152,Oxford,Kansas,1199,6.1,Sumner|Cowley
67120,37.46591,-97.37592,Peck,Kansas,857,8.5,Sumner|Sedgwick
67122,37.62015,-96.42392,Piedmont,Kansas,350,1,Greenwood|Elk
67123,37.94676,-96.99352,Potwin,Kansas,775,5.7,Butler
67124,37.63644,-98.77236,Pratt,Kansas,7845,10.9,Pratt
67127,37.16009,-99.49057,Protection,Kansas,748,1.6,Comanche|Clark
67131,37.43261,-96.94958,Rock,Kansas,327,2.9,Cowley
67132,37.8504,-96.58385,Rosalia,Kansas,386,1.7,Butler
67133,37.57677,-97.10451,Rose Hill,Kansas,6900,63.7,Butler|Sedgwick
67134,37.48474,-98.6824,Sawyer,Kansas,365,2,Pratt|Barber
67135,37.91362,-97.45942,Sedgwick,Kansas,3428,12.8,Harvey|Sedgwick
67137,37.63145,-96.22196,Severy,Kansas,498,2.4,Greenwood|Elk
67138,37.25996,-98.41858,Sharon,Kansas,373,1.4,Barber
67140,37.07992,-97.35748,South Haven,Kansas,990,2.8,Sumner
67142,37.45655,-98.1094,Spivey,Kansas,353,1.2,Kingman
67143,37.33284,-98.94434,Sun City,Kansas,67,0.2,Barber
67144,37.81673,-97.00539,Towanda,Kansas,2815,23.1,Butler
67146,37.39016,-97.10398,Udall,Kansas,1899,9.5,Cowley|Sumner
67147,37.86062,-97.3058,Valley Center,Kansas,10718,39.9,Sedgwick|Harvey
67149,37.54243,-97.62915,Viola,Kansas,1181,8.2,Sedgwick
67150,37.03207,-98.20187,Waldron,Kansas,9,0.2,Harper
67151,38.14499,-97.24934,Walton,Kansas,481,5.8,Harvey|Marion
